customerID,Contract,tenure,MonthlyCharges,Churn,Predicted_Churn_Probability,Risk_Tier
9231-ZJYAM,Month-to-month,4,78.85,Yes,0.8514899573941411,High
2265-CYWIV,Month-to-month,4,99.6,Yes,0.8513448417491141,High
2789-HQBOU,Month-to-month,3,80.35,No,0.8511542897189046,High
6437-UKHMV,Month-to-month,7,79.7,Yes,0.8510440647515924,High
7638-QVMVY,Month-to-month,7,79.0,Yes,0.8510207823237558,High
6328-ZPBGN,Month-to-month,11,95.15,Yes,0.850998115110269,High
1875-QIVME,Month-to-month,2,104.4,Yes,0.8506647438923115,High
9617-INGJY,Month-to-month,1,70.6,No,0.8505321054202277,High
4806-KEXQR,Month-to-month,4,79.9,Yes,0.8503034069736679,High
9172-ANCRX,Month-to-month,10,98.7,Yes,0.8501817992616963,High
9837-BMCLM,Month-to-month,3,78.5,Yes,0.850110012550706,High
6229-LSCKB,Month-to-month,6,79.7,No,0.8500411143896001,High
3198-VELRD,Month-to-month,3,84.75,Yes,0.8499391787704208,High
1564-NTYXF,Month-to-month,13,82.0,Yes,0.8497641339522654,High
3045-XETSH,Month-to-month,10,94.85,Yes,0.8493398746811089,High
8242-SOQUO,Month-to-month,5,84.7,No,0.8493082757464643,High
2024-BASKD,Month-to-month,1,74.6,Yes,0.8489834699532167,High
3793-MMFUH,Month-to-month,13,95.05,Yes,0.8489694284157426,High
7130-VTEWQ,Month-to-month,8,75.75,Yes,0.8489459999291084,High
5868-YWPDW,Month-to-month,6,84.2,Yes,0.8489191898226746,High
2123-AGEEN,Month-to-month,7,84.35,No,0.8485153928815681,High
9317-WZPGV,Month-to-month,2,79.75,Yes,0.8480222463670976,High
4884-ZTHVF,Month-to-month,8,87.1,No,0.8475812777370348,High
7613-LLQFO,Month-to-month,12,84.45,Yes,0.8475634231586109,High
4112-LUEIZ,Month-to-month,10,89.5,Yes,0.8474696037889843,High
2472-OVKUP,Month-to-month,6,91.0,Yes,0.8472846524211946,High
1960-UYCNN,Month-to-month,10,95.25,No,0.8472417535043572,High
5159-YFPKQ,Month-to-month,2,75.8,Yes,0.8471760696792953,High
2516-VQRRV,Month-to-month,2,75.45,Yes,0.8470863156831677,High
3296-SILRA,Month-to-month,1,76.4,Yes,0.8469448372476596,High
7398-SKNQZ,Month-to-month,3,94.9,No,0.8468085442103285,High
7595-EUIVN,Month-to-month,1,75.8,Yes,0.8467518703563247,High
4395-PZMSN,Month-to-month,5,85.55,No,0.8466739330481088,High
6856-RAURS,Month-to-month,2,74.9,No,0.8465036781908123,High
6416-TVAIH,Month-to-month,1,68.5,Yes,0.8459266002002077,High
8168-UQWWF,Month-to-month,11,97.85,Yes,0.845640047045879,High
4342-HENTK,Month-to-month,2,70.65,Yes,0.8454609147995049,High
7005-CCBKV,Month-to-month,6,84.4,Yes,0.8453440638721278,High
8087-LGYHQ,Month-to-month,9,94.05,No,0.8452564739690837,High
5348-CAGXB,Month-to-month,12,89.55,No,0.8447731086938275,High
4501-EQDRN,Month-to-month,1,69.7,Yes,0.8442208442968346,High
1173-XZPYF,Month-to-month,11,89.2,No,0.8441528894291591,High
0122-OAHPZ,Month-to-month,7,73.85,Yes,0.8438515660369489,High
9444-JTXHZ,Month-to-month,1,76.2,Yes,0.8437328537928122,High
6711-FLDFB,Month-to-month,7,74.9,Yes,0.8430451864778965,High
5043-TRZWM,Month-to-month,1,75.55,No,0.8430243131095971,High
5276-KQWHG,Month-to-month,2,69.6,Yes,0.8429883607514094,High
5644-PDMZC,Month-to-month,2,89.5,Yes,0.8427930956285815,High
9940-RHLFB,Month-to-month,1,75.3,Yes,0.842517701205044,High
5804-LEPIM,Month-to-month,2,70.35,Yes,0.8425148902265123,High
5349-IECLD,Month-to-month,2,94.95,Yes,0.8424501972484465,High
2761-OCIAX,Month-to-month,2,74.7,Yes,0.8421743103868828,High
3030-YDNRM,Month-to-month,8,74.85,No,0.8419824418459932,High
8183-ONMXC,Month-to-month,2,80.75,Yes,0.8419565556006171,High
1184-PJVDB,Month-to-month,10,79.95,Yes,0.8419448077490629,High
0515-YPMCW,Month-to-month,1,70.45,Yes,0.8418200952006015,High
0235-KGSLC,Month-to-month,1,85.55,Yes,0.8417092902892975,High
7209-JCUDS,Month-to-month,10,94.9,Yes,0.8416972533359082,High
1704-NRWYE,Month-to-month,9,80.85,Yes,0.8416636923753593,High
1389-CXMLU,Month-to-month,3,91.05,Yes,0.8414258593622349,High
0840-DFEZH,Month-to-month,7,75.35,No,0.8414037805631098,High
7234-FECYN,Month-to-month,8,101.35,Yes,0.8410919850197471,High
0709-TVGUR,Month-to-month,9,74.55,Yes,0.8409339566311795,High
3834-XUIFC,Month-to-month,7,85.2,Yes,0.8405258330692046,High
8821-XNHVZ,Month-to-month,1,80.05,Yes,0.8405196110620474,High
3621-CEOVK,Month-to-month,14,100.2,Yes,0.8402661962813475,High
2260-USTRB,Month-to-month,2,70.2,Yes,0.8401420051096363,High
3199-XGZCY,Month-to-month,8,75.25,No,0.839836528251588,High
4110-PFEUZ,Month-to-month,1,69.55,Yes,0.8396531652485723,High
0684-AOSIH,Month-to-month,1,95.0,Yes,0.8395887823264904,High
7693-LCKZL,Month-to-month,5,80.15,Yes,0.8392921072337713,High
3721-CNEYS,Month-to-month,2,70.95,Yes,0.839268585656466,High
7363-QTBIW,Month-to-month,9,79.75,No,0.8389178250189866,High
7858-GTZSP,Month-to-month,12,86.55,No,0.8388818067707191,High
7994-UYIVZ,Month-to-month,8,85.65,No,0.8386200311508492,High
1448-PWKYE,Month-to-month,1,80.0,Yes,0.8384721239821745,High
5889-LFOLL,Month-to-month,13,84.6,Yes,0.8382789167419765,High
9237-HQITU,Month-to-month,2,70.7,Yes,0.8381527407144322,High
7394-LWLYN,Month-to-month,2,70.15,No,0.8381420496062975,High
6772-KSATR,Month-to-month,1,81.7,Yes,0.8379119552306614,High
2612-RANWT,Month-to-month,12,100.15,Yes,0.8378632888077729,High
2180-DXNEG,Month-to-month,12,96.0,Yes,0.8377556406700822,High
5565-FILXA,Month-to-month,16,96.15,Yes,0.8377490629173195,High
1731-TVIUK,Month-to-month,4,93.5,Yes,0.8377408465544485,High
4770-UEZOX,Month-to-month,2,74.75,No,0.8375106849860382,High
0495-ZBNGW,Month-to-month,5,79.9,Yes,0.8373495826968409,High
9717-QEBGU,Month-to-month,2,70.3,No,0.8368361888976223,High
7903-CMPEY,Month-to-month,1,80.3,Yes,0.8366158706540916,High
7235-NXZCP,Month-to-month,2,74.85,Yes,0.8365550755687199,High
2674-MIAHT,Month-to-month,4,80.3,No,0.8365532414684017,High
9185-TQCVP,Month-to-month,14,85.15,Yes,0.8364505336624675,High
9840-EFJQB,Month-to-month,1,74.35,No,0.8364004783953356,High
2737-YNGYW,Month-to-month,2,80.55,Yes,0.8362509208276405,High
4060-LDNLU,Month-to-month,7,96.2,No,0.8357483116291511,High
0872-NXJYS,Month-to-month,9,79.55,Yes,0.8354551009522497,High
4482-EWFMI,Month-to-month,2,69.7,No,0.8348241629663898,High
0151-ONTOV,Month-to-month,1,70.9,Yes,0.8343928931924465,High
0519-XUZJU,Month-to-month,1,70.75,Yes,0.8343928931924465,High
0306-JAELE,Month-to-month,5,96.1,Yes,0.8343813514693997,High
8040-MNRTF,Month-to-month,1,71.1,No,0.8343093819263139,High
0511-JTEOY,Month-to-month,1,71.1,Yes,0.8343093819263139,High
3074-GQWYX,Month-to-month,5,75.9,Yes,0.8342240264742913,High
2688-BHGOG,Month-to-month,9,79.55,No,0.833389500979489,High
6275-YDUVO,Month-to-month,2,86.2,Yes,0.8333586526219277,High
2880-FPNAE,Month-to-month,2,74.2,No,0.8331824007757573,High
9897-KXHCM,Month-to-month,3,80.3,Yes,0.8331081705446649,High
5429-LWCMV,Month-to-month,12,89.15,No,0.8330032716857159,High
1062-LHZOD,Month-to-month,1,69.9,Yes,0.8329117635648918,High
6615-NGGZJ,Month-to-month,14,100.55,Yes,0.8329072196864903,High
7321-VGNKU,Month-to-month,2,70.35,No,0.8329037845942623,High
0094-OIFMO,Month-to-month,11,95.0,Yes,0.8328744901520566,High
6015-VVHHE,Month-to-month,5,83.15,Yes,0.8327742481367225,High
3295-YVUSR,Month-to-month,2,72.6,No,0.8327521123148524,High
2055-PDADH,Month-to-month,3,70.4,Yes,0.8327372581753586,High
5095-AESKG,Month-to-month,3,91.5,Yes,0.8326783028838229,High
4132-KALRO,Month-to-month,4,100.85,No,0.83216880484426,High
6000-APYLU,Month-to-month,9,80.8,Yes,0.8320655378699097,High
8225-BTJAU,Month-to-month,10,79.25,Yes,0.831950747961395,High
9894-EZEWG,Month-to-month,1,74.3,Yes,0.8319359870288451,High
1965-AKTSX,Month-to-month,14,78.95,Yes,0.8319141385051257,High
6860-YRJZP,Month-to-month,9,74.05,No,0.8319027455771291,High
8111-RKSPX,Month-to-month,4,72.2,Yes,0.8317525153901216,High
2897-DOVND,Month-to-month,2,69.8,No,0.8313190888262686,High
8541-QVFKM,Month-to-month,8,73.5,No,0.8312618004244521,High
6407-UTSLV,Month-to-month,2,83.8,No,0.8311266944668821,High
4813-HQMGZ,Month-to-month,8,90.25,No,0.8309036530970431,High
5318-IXUZF,Month-to-month,2,87.15,Yes,0.830850053044683,High
0236-HFWSV,Month-to-month,15,93.35,Yes,0.8306515845216345,High
8835-VSDSE,Month-to-month,2,70.7,Yes,0.8305245826855038,High
5561-NWEVX,Month-to-month,2,79.2,Yes,0.8303625760999258,High
2929-ERCFZ,Month-to-month,8,94.2,Yes,0.8303454745390354,High
6432-TWQLB,Month-to-month,5,85.4,Yes,0.8302748402856286,High
9094-AZPHK,Month-to-month,15,100.15,No,0.8302361019339496,High
7198-GLXTC,Month-to-month,2,79.0,Yes,0.830091393874838,High
1195-OIYEJ,Month-to-month,13,91.1,Yes,0.8298928310131075,High
6168-WFVVF,Month-to-month,3,70.3,Yes,0.829866209207594,High
3191-CSNMG,Month-to-month,3,80.7,No,0.8296838710040532,High
6086-ESGRL,Month-to-month,1,80.15,Yes,0.8295315327039128,High
6435-SRWBJ,Month-to-month,5,82.75,No,0.8295155584645924,High
7354-OIJLX,Month-to-month,9,75.85,No,0.8294854757104742,High
1219-NNDDO,Month-to-month,9,76.85,No,0.8293050333149561,High
6786-OBWQR,Month-to-month,5,80.85,No,0.8292868442692628,High
5928-QLDHB,Month-to-month,9,76.25,No,0.8292509702445564,High
8943-URTMR,Month-to-month,2,79.65,Yes,0.8285943238090113,High
9846-GKXAS,Month-to-month,9,90.8,Yes,0.8285435016555123,High
5685-IIXLY,Month-to-month,5,83.6,Yes,0.828250514650835,High
5884-GCYMI,Month-to-month,1,69.4,Yes,0.8282381574979035,High
1122-JWTJW,Month-to-month,1,70.65,Yes,0.8281125417740373,High
7156-MHUGY,Month-to-month,13,90.5,Yes,0.827980869933431,High
0880-TKATG,Month-to-month,4,101.15,Yes,0.8278742041606783,High
0345-HKJVM,Month-to-month,6,89.3,Yes,0.827566867831917,High
1086-LXKFY,Month-to-month,1,69.1,Yes,0.8275049332223607,High
0680-DFNNY,Month-to-month,15,101.1,Yes,0.8272415314781514,High
8065-YKXKD,Month-to-month,10,74.75,Yes,0.8271755522178111,High
4282-YMKNA,Month-to-month,9,74.75,Yes,0.8268453606443815,High
1342-JPNKI,Month-to-month,10,86.05,Yes,0.8267085320796508,High
4822-NGOCH,Month-to-month,13,84.45,Yes,0.8264855463661136,High
6077-BDPXA,Month-to-month,3,70.15,No,0.8259564977360269,High
6210-KBBPI,Month-to-month,9,99.45,Yes,0.8256717512049658,High
6060-DRTNL,Month-to-month,5,84.85,Yes,0.825505996593659,High
2074-GKOWZ,Month-to-month,2,89.55,Yes,0.8253389369197107,High
3186-BAXNB,Month-to-month,1,91.7,Yes,0.8252413657277116,High
7508-MYBOG,Month-to-month,14,86.1,Yes,0.8250465019698956,High
5168-MSWXT,Month-to-month,8,94.75,No,0.8247191680821893,High
3750-CKVKH,Month-to-month,2,67.75,Yes,0.824600664397684,High
3372-KWFBM,Month-to-month,16,86.6,Yes,0.8244913859448477,High
8245-UMPYT,Month-to-month,16,96.4,Yes,0.8243220652446759,High
8873-GLDMH,Month-to-month,6,73.85,No,0.8242608403941176,High
8510-AWCXC,Month-to-month,13,100.8,Yes,0.8241173049113775,High
5399-ZIMKF,Month-to-month,5,74.65,No,0.8236573663360609,High
3776-EKTKM,Month-to-month,1,36.45,Yes,0.8234951345645297,High
5940-AHUHD,Month-to-month,1,70.6,Yes,0.8233738861999124,High
3606-TWKGI,Month-to-month,13,106.9,Yes,0.8232937040324833,High
0727-IWKVK,Month-to-month,9,79.9,Yes,0.8231707596605576,High
7938-OUHIO,Month-to-month,3,98.7,Yes,0.8229592207344834,High
8361-LTMKD,Month-to-month,4,74.4,Yes,0.8228691148169875,High
7245-NIIWQ,Month-to-month,3,69.85,No,0.8228339490077746,High
5442-UTCVD,Month-to-month,3,91.85,Yes,0.8227881395267672,High
8413-VONUO,Month-to-month,2,95.65,Yes,0.8227113758535014,High
1084-UQCHV,Month-to-month,1,69.75,Yes,0.8224931134978977,High
3473-XIIIT,Month-to-month,16,100.0,Yes,0.8224904125989896,High
8010-EZLOU,Month-to-month,15,80.2,Yes,0.8223482739066917,High
7218-HKQFK,Month-to-month,2,94.2,Yes,0.8222694014707049,High
9799-CAYJJ,Month-to-month,2,69.3,No,0.8220966551495809,High
9685-WKZGT,Month-to-month,14,74.95,Yes,0.8219477813854432,High
9221-OTIVJ,Month-to-month,14,104.85,Yes,0.8217901067606576,High
8132-YPVBX,Month-to-month,6,85.95,No,0.8217749534108114,High
5949-XIKAE,Month-to-month,8,83.55,Yes,0.821655291578659,High
2272-QAGFO,Month-to-month,14,74.3,Yes,0.8216396026084956,High
1024-VRZHF,Month-to-month,11,74.95,Yes,0.8215598349979968,High
1075-BGWOH,Month-to-month,16,98.75,Yes,0.8211217038324878,High
1980-KXVPM,Month-to-month,3,75.05,Yes,0.8209848939436885,High
7379-POKDZ,Month-to-month,3,70.3,Yes,0.8209815529460399,High
9633-XQABV,Month-to-month,3,70.25,No,0.8208664427499137,High
9290-SHCMB,Month-to-month,13,96.85,No,0.8205992184623725,High
5698-BQJOH,Month-to-month,9,94.4,Yes,0.8201141103202564,High
6137-NICCO,Month-to-month,6,94.05,No,0.8200695462099513,High
8107-KNCIM,Month-to-month,14,75.1,No,0.8199278949466338,High
3488-PGMQJ,Month-to-month,8,74.5,Yes,0.819813730126115,High
2424-WVHPL,Month-to-month,1,74.7,No,0.8197642235867436,High
0004-TLHLJ,Month-to-month,4,73.9,Yes,0.8196811465658822,High
7181-BQYBV,Month-to-month,1,102.45,Yes,0.8196588022508334,High
3585-ISXZP,Month-to-month,8,95.65,Yes,0.8194923459004767,High
4445-ZJNMU,Month-to-month,9,99.3,No,0.8192261434621471,High
8779-QRDMV,Month-to-month,1,39.65,Yes,0.8189878762163928,High
3106-ULWFW,Month-to-month,8,85.2,Yes,0.8189528694797924,High
0722-SVSFK,Month-to-month,7,100.4,No,0.8187924158075004,High
7479-NITWS,Month-to-month,7,89.35,Yes,0.8187811741996863,High
2135-DQWAQ,Month-to-month,5,85.3,No,0.8185891719706901,High
9747-DDZOS,Month-to-month,1,73.5,Yes,0.8179234910629409,High
0644-OQMDK,Month-to-month,4,70.65,No,0.8178680227545755,High
0685-MLYYM,Month-to-month,2,70.75,Yes,0.8175644132487767,High
2154-KVJFF,Month-to-month,15,79.75,Yes,0.8174313875249904,High
2276-YDAVZ,Month-to-month,3,75.1,Yes,0.8173572144539154,High
2876-GZYZC,Month-to-month,13,85.95,No,0.8172578069465429,High
9330-IJWIO,Month-to-month,13,100.35,Yes,0.8171842677978983,High
9408-SSNVZ,Month-to-month,4,70.15,Yes,0.8169909434130864,High
1475-VWVDO,Month-to-month,7,74.9,No,0.8167819495338565,High
4059-IIEBK,Month-to-month,7,78.55,No,0.8162447993423677,High
3420-YJLQT,Month-to-month,2,79.55,No,0.815995253350299,High
3370-HXOPH,Month-to-month,3,76.1,No,0.8158942044858243,High
2657-VPXTA,Month-to-month,10,88.85,No,0.8158225385633332,High
2568-BRGYX,Month-to-month,4,70.2,Yes,0.8157973187893369,High
7912-SYRQT,Month-to-month,7,75.1,Yes,0.8157495638084068,High
6221-AVQYL,Month-to-month,2,73.25,Yes,0.8156501505282275,High
8325-QRPZR,Month-to-month,7,75.15,No,0.8155992782102617,High
9391-EOYLI,Month-to-month,12,80.45,Yes,0.8155528375109902,High
3874-EQOEP,Month-to-month,7,95.0,Yes,0.8154504094087511,High
1200-TUZHR,Month-to-month,8,85.2,No,0.8154297430619012,High
3440-JPSCL,Month-to-month,6,99.95,Yes,0.815265465606615,High
0329-GTIAJ,Month-to-month,3,97.9,Yes,0.8151886155563358,High
1508-DFXCU,Month-to-month,12,81.45,No,0.8151694303950243,High
5419-CONWX,Month-to-month,4,99.8,Yes,0.8148411273779129,High
0508-OOLTO,Month-to-month,2,71.65,No,0.8145667785271778,High
5569-KGJHX,Month-to-month,9,85.35,Yes,0.8145313793271481,High
6424-ELEYH,Month-to-month,3,74.75,Yes,0.8144766892217131,High
4514-GFCFI,Month-to-month,16,84.75,Yes,0.8143440500070482,High
4633-MKHYU,Month-to-month,9,88.4,No,0.8143423518414495,High
4585-HETAI,Month-to-month,4,73.75,Yes,0.8143384006375312,High
0219-YTZUE,Month-to-month,4,84.8,Yes,0.8142682403971641,High
9850-OWRHQ,Month-to-month,3,74.1,Yes,0.8142643217980156,High
3801-HMYNL,Month-to-month,1,89.15,Yes,0.8141929797403403,High
0689-NKYLF,Month-to-month,13,83.2,Yes,0.8138836884995517,High
6110-OHIHY,Month-to-month,3,79.25,Yes,0.8138593962650331,High
5570-PTWEH,Month-to-month,3,75.15,Yes,0.8138120316822351,High
0011-IGKFF,Month-to-month,13,98.0,Yes,0.8138079592859682,High
7823-JSOAG,Month-to-month,3,74.5,No,0.8137830027265823,High
7625-XCQRH,Month-to-month,11,76.5,Yes,0.8136544515596141,High
8687-BAFGU,Month-to-month,1,74.0,No,0.8135915218934645,High
8035-PWSEV,Month-to-month,6,89.25,No,0.8135492242532818,High
0947-IDHRQ,Month-to-month,7,80.3,Yes,0.8135252952341395,High
0925-VYDLG,Month-to-month,3,75.25,Yes,0.8132453156890385,High
0916-QOFDP,Month-to-month,14,95.8,No,0.8125037256065781,High
0812-WUPTB,Month-to-month,1,70.85,Yes,0.8123344780285545,High
3091-FYHKI,Month-to-month,1,35.45,Yes,0.8121749427247219,High
0841-NULXI,Month-to-month,1,35.55,Yes,0.8121749427247219,High
9921-ZVRHG,Month-to-month,14,80.45,Yes,0.812033313140388,High
8481-YYXWG,Month-to-month,5,89.35,Yes,0.8118821800697459,High
2027-FECZV,Month-to-month,12,106.7,Yes,0.8117288873966226,High
2868-SNELZ,Month-to-month,2,80.6,Yes,0.8115988002338658,High
5442-BHQNG,Month-to-month,2,70.35,No,0.8115842916743022,High
7044-YAACC,Month-to-month,4,70.2,No,0.8109415539875265,High
2058-DCJBE,Month-to-month,5,69.75,Yes,0.8106860192768163,High
9696-RMYBA,Month-to-month,5,80.1,No,0.8106353625808308,High
3376-BMGFE,Month-to-month,4,70.9,Yes,0.8105115431868398,High
6689-TCZHQ,Month-to-month,5,78.95,Yes,0.8104654710552481,High
8800-JOOCF,Month-to-month,12,84.05,No,0.8104069573359329,High
6047-YHPVI,Month-to-month,5,69.7,Yes,0.8103945864075148,High
9741-YLNTD,Month-to-month,6,87.95,No,0.810211472706649,High
3217-FZDMN,Month-to-month,8,94.45,Yes,0.8101456545869336,High
5299-RULOA,Month-to-month,10,100.25,Yes,0.8100553009309224,High
6683-VLCTZ,Month-to-month,20,98.55,Yes,0.8096876687652125,High
7538-GWHML,Month-to-month,2,69.65,Yes,0.8091562733799165,High
1602-IJQQE,Month-to-month,4,75.35,Yes,0.8091071164485535,High
4929-XIHVW,Month-to-month,2,95.5,No,0.8088437612164245,High
2919-HBCJO,Month-to-month,4,76.65,Yes,0.8088424973712831,High
5378-IKEEG,Month-to-month,1,35.75,Yes,0.8087777145419633,High
4636-QRJKY,Month-to-month,6,80.5,Yes,0.8087675633393583,High
7394-FKDNK,Month-to-month,9,89.45,Yes,0.8085952456186433,High
6496-JDSSB,Month-to-month,8,80.0,No,0.8084531087442821,High
0375-HVGXO,Month-to-month,1,34.7,Yes,0.808392915468034,High
4277-PVRAN,Month-to-month,8,80.1,Yes,0.808343417230027,High
6326-MTTXK,Month-to-month,8,100.85,Yes,0.8080294159180584,High
2737-WFVYW,Month-to-month,2,45.25,Yes,0.8079411627677939,High
9809-IMGCQ,Month-to-month,22,96.7,Yes,0.8077659828365593,High
0135-NMXAP,Month-to-month,12,89.75,Yes,0.8076284893335053,High
8266-VBFQL,Month-to-month,4,90.4,No,0.807578864215561,High
5712-PTIWW,Month-to-month,2,79.85,Yes,0.8072437972488787,High
6993-OHLXR,Month-to-month,2,68.95,Yes,0.8071968393996072,High
9436-ZBZCT,Month-to-month,14,89.95,Yes,0.8069962385431995,High
1658-BYGOY,Month-to-month,18,95.45,Yes,0.8067932728018081,High
2984-AFWNC,Month-to-month,3,95.4,No,0.8067484131516911,High
4559-UWIHT,Month-to-month,14,82.65,No,0.8065229058126451,High
8348-HFYIV,Month-to-month,2,49.25,Yes,0.8059894930227113,High
4439-JMPMT,Month-to-month,5,85.75,Yes,0.8057983724181182,High
8699-ASUFO,Month-to-month,7,74.4,Yes,0.8057502136798242,High
4853-OITSN,Month-to-month,5,89.15,No,0.8056478821878164,High
9274-CNFMO,Month-to-month,4,74.95,Yes,0.8053532967441102,High
7598-UAASY,Month-to-month,2,76.4,Yes,0.8052519503029704,High
5293-WXJAK,Month-to-month,11,104.05,Yes,0.805114364916727,High
6680-WKXRZ,Month-to-month,3,74.4,Yes,0.8050498652843536,High
5091-HFAZW,Month-to-month,2,91.15,No,0.8046559453212274,High
6127-ISGTU,Month-to-month,16,84.95,Yes,0.8045922019040725,High
1907-UBQFC,Month-to-month,10,72.85,Yes,0.8044495642919962,High
2754-SDJRD,Month-to-month,8,100.15,No,0.80421473807657,High
4290-BSXUX,Month-to-month,3,79.65,Yes,0.804116433152283,High
7969-AULMZ,Month-to-month,21,97.35,Yes,0.8036401489576734,High
6918-UMQCG,Month-to-month,5,80.2,No,0.8034615014588687,High
5520-FVEWJ,Month-to-month,12,84.5,Yes,0.8029337276290178,High
2800-VEQXM,Month-to-month,3,74.75,No,0.8027827003573236,High
2038-OEQZH,Month-to-month,4,86.05,No,0.8026912040964974,High
6376-GAHQE,Month-to-month,4,77.85,Yes,0.8026446985259433,High
3908-BLSYF,Month-to-month,6,83.9,Yes,0.8024155615228983,High
1010-DIAUQ,Month-to-month,5,96.5,Yes,0.8023584150378724,High
0822-GAVAP,Month-to-month,2,34.7,Yes,0.8019017068693525,High
7295-JOMMD,Month-to-month,4,98.1,Yes,0.8018690501724315,High
6734-GMPVK,Month-to-month,5,105.3,No,0.8017694184098509,High
5357-TZHPP,Month-to-month,9,84.4,Yes,0.8017379023069997,High
0023-HGHWL,Month-to-month,1,25.1,Yes,0.801322639291832,High
0432-CAJZV,Month-to-month,3,90.7,No,0.8011919120962836,High
7517-LDMPS,Month-to-month,12,84.6,No,0.8010069613748068,High
1077-HUUJM,Month-to-month,7,71.05,No,0.8007197045134454,High
9095-HFAFX,Month-to-month,5,81.0,Yes,0.8005766230973896,High
6087-MVHJH,Month-to-month,16,88.45,Yes,0.8002697424535666,High
3677-IYRBF,Month-to-month,2,30.4,Yes,0.8002452176342487,High
5976-JCJRH,Month-to-month,10,70.3,Yes,0.7998036288012793,High
9576-ANLXO,Month-to-month,3,69.55,Yes,0.7997472389903634,High
3999-QGRJH,Month-to-month,8,69.7,Yes,0.7996912738400591,High
3411-WLRSQ,Month-to-month,3,74.6,No,0.7996122667421752,High
1016-DJTSV,Month-to-month,8,69.7,No,0.7995627921960539,High
4566-NECEV,Month-to-month,5,96.55,No,0.7994512140905962,High
7225-CBZPL,Month-to-month,17,94.8,No,0.799413352339852,High
5027-QPKTE,Month-to-month,7,69.35,Yes,0.799392863135594,High
4547-KQRTM,Month-to-month,10,80.05,Yes,0.7992012361540533,High
3855-ONCAR,Month-to-month,4,78.9,No,0.7991746028305414,High
2468-SJFLM,Month-to-month,1,74.3,No,0.7989395928515169,High
2983-ZANRP,Month-to-month,2,73.55,Yes,0.7988321135983554,High
1379-FRVEB,Month-to-month,15,91.0,No,0.7988057945218353,High
5288-AHOUP,Month-to-month,11,78.5,No,0.7984713493549506,High
1768-ZAIFU,Month-to-month,1,25.2,Yes,0.7984332656547222,High
6215-NQCPY,Month-to-month,15,99.7,No,0.7980391502870775,High
5228-EXCET,Month-to-month,13,80.85,Yes,0.7978375780201938,High
5119-NZPTV,Month-to-month,2,70.1,No,0.7978323493449104,High
9050-IKDZA,Month-to-month,2,81.5,No,0.7978037049690735,High
2799-ARNLO,Month-to-month,5,69.35,No,0.7975152398106002,High
4094-NSEDU,Month-to-month,21,94.25,Yes,0.797425490328322,High
0928-XUTSN,Month-to-month,13,80.5,No,0.7973775882776621,High
4123-DVHPH,Month-to-month,9,88.05,No,0.7972118683214675,High
6702-OHFWR,Month-to-month,1,43.3,Yes,0.7971722917543848,High
2920-RNCEZ,Month-to-month,1,69.95,No,0.7971551240548702,High
5935-FCCNB,Month-to-month,17,94.2,No,0.7971509742733777,High
5883-GTGVD,Month-to-month,19,99.95,Yes,0.7971178805387583,High
0455-XFASS,Month-to-month,3,69.55,No,0.7970644219311354,High
